mean,std,skewness,kurtosis,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_energy_r1,lbp_entropy_r1,image_name,image_path,class
128.80775,74.02790683206908,0.026673628844696894,-1.1956175662270627,1.471356783919598,0.7008060284300308,0.21733626949738377,0.8638433125267071,0.1302182287493489,3.133660883924133,15-scale_2_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_2_im_8_col.png,aluminium_foil
128.732525,73.05133354104068,0.007818396885463956,-1.178945797229627,1.0925628140703516,0.7435498591158065,0.2210294338567709,0.8918376347382037,0.12301289249938493,3.1734436533106676,15-scale_2_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_2_im_9_col.png,aluminium_foil
128.833675,74.36481534297235,0.020019132689605004,-1.205297680347228,2.2049748743718594,0.6385529453553693,0.18931172092238235,0.7888542214249877,0.11495478874942522,3.2194663087109743,15-scale_3_im_1_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_1_col.png,aluminium_foil
128.377825,73.24160547987309,0.008889216212200065,-1.1859746744703203,2.2484924623115576,0.6517246532282299,0.1910986300233682,0.7791672546773616,0.11251720249943739,3.2355539160624174,15-scale_3_im_2_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_2_col.png,aluminium_foil
128.641875,73.39161785574954,0.007324594698702291,-1.1783921680580276,1.5330150753768843,0.7000147914575937,0.21065210205046694,0.851031295349732,0.1125783612494371,3.236207330421059,15-scale_3_im_3_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_3_col.png,aluminium_foil
128.76775,72.90110911321926,-0.00426185647764849,-1.1771967867822968,2.6067336683417084,0.6452288749605923,0.1907170506847337,0.7453092903134131,0.1114367399994428,3.242458843572472,15-scale_3_im_4_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_4_col.png,aluminium_foil
128.520375,73.2060956127246,-0.005904520422401339,-1.187902480772043,2.532613065326633,0.6381890815210945,0.1889628143737013,0.7540075711494815,0.1123000849994385,3.238246847357429,15-scale_3_im_5_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_5_col.png,aluminium_foil
128.413925,73.55955914151725,0.008222116099900225,-1.1864706767664492,2.1130904522613063,0.6577860885078444,0.1941204908180237,0.7957976338640959,0.11178876499944106,3.240299607628604,15-scale_3_im_7_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_7_col.png,aluminium_foil
128.345075,73.52897216910063,0.01273598072017796,-1.187264111173147,2.433316582914573,0.6285369522185957,0.1861783809226835,0.7684211099649074,0.11692806749941534,3.2096578133929623,15-scale_3_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_8_col.png,aluminium_foil
128.6405,72.95601352698762,-0.0008715489804349886,-1.1825000875194092,1.8109798994974873,0.6824817143685897,0.20074852431184514,0.8236053750592874,0.11164626124944176,3.2420345067797482,15-scale_3_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_3_im_9_col.png,aluminium_foil
128.62035,74.25831243623503,0.01571582857960845,-1.2046636471531158,2.510929648241206,0.6099710316901863,0.18091246143942966,0.757748602327892,0.11534645374942326,3.215373609565197,15-scale_4_im_1_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_1_col.png,aluminium_foil
128.24855,73.30645962599408,0.00976352537019683,-1.188047190146176,2.430603015075377,0.6414627171567757,0.18809769428380554,0.7648102230012379,0.11270632874943647,3.2337322373110404,15-scale_4_im_2_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_2_col.png,aluminium_foil
128.6202,73.30053241252755,0.004281786661132943,-1.1823089027507254,1.9922361809045226,0.6634031309169057,0.19900905440394961,0.808555576223509,0.11107912624944462,3.245361202645719,15-scale_4_im_3_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_3_col.png,aluminium_foil
128.48455,73.23893132274323,-0.0003802442474392572,-1.1780456006783186,2.8315829145728646,0.622588194426947,0.18316297276346746,0.7240247243102717,0.11183315624944082,3.2403276885979406,15-scale_4_im_4_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_4_col.png,aluminium_foil
128.525225,73.17821508959736,-0.00505401908937333,-1.1854558610354207,2.800251256281407,0.6294691801922663,0.18563923911124114,0.7269226204489508,0.11184425124944078,3.2393308070543356,15-scale_4_im_5_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_5_col.png,aluminium_foil
128.542075,73.22507582580147,-0.006742269906353315,-1.1836814879555875,2.746206030150754,0.6175174842661393,0.18491477572371684,0.7332135113113682,0.11001372624944993,3.252035086635203,15-scale_4_im_6_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_6_col.png,aluminium_foil
128.372375,73.26345686533891,0.003932013424628234,-1.1867130497225706,2.499547738693468,0.6365949258337671,0.18711184750350485,0.7563073327441828,0.111597353749442,3.242251068160527,15-scale_4_im_7_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_7_col.png,aluminium_foil
128.235175,73.66254012535391,0.014533953388651051,-1.1889339440268492,2.6437185929648237,0.6105868960800087,0.18401527188623906,0.752187580196628,0.11516738374942416,3.218283072101807,15-scale_4_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_8_col.png,aluminium_foil
128.71285,72.91063293428127,-0.0014724971910964597,-1.1812894944922407,2.0837437185929653,0.66246185919201,0.1948415107536633,0.7957909166614054,0.11206311874943968,3.239486545174104,15-scale_4_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_4_im_9_col.png,aluminium_foil
128.366675,73.92249674114352,0.013024124175534313,-1.194433163792646,2.889949748743719,0.5834359639705191,0.17209584630709027,0.7230271545436255,0.11331815124943341,3.2296752557439565,15-scale_5_im_1_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_1_col.png,aluminium_foil
128.1635,73.31866077438949,0.005067338102054684,-1.1882316620704645,2.7757035175879397,0.6178011792483267,0.18085148842247506,0.7327283826543276,0.11125548874944372,3.243841804335935,15-scale_5_im_2_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_2_col.png,aluminium_foil
128.5136,73.32320959314315,0.0003371314921096351,-1.180783524103094,2.151256281407035,0.6501049906497143,0.19474546967682582,0.7916807869894382,0.11003195249944984,3.252228201348523,15-scale_5_im_3_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_3_col.png,aluminium_foil
128.389725,73.29223007539322,0.00038790707793786737,-1.1805366543001032,3.1731909547738693,0.6077830364369234,0.17948210067163659,0.6936302440232005,0.11040512624944797,3.2493493960226827,15-scale_5_im_4_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_4_col.png,aluminium_foil
128.458275,73.26782417285486,-0.005578464546939492,-1.1896829247372527,2.9963316582914574,0.6126329058770679,0.1813564532273218,0.7100016957319043,0.11055268499944722,3.2489518264502673,15-scale_5_im_5_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_5_col.png,aluminium_foil
128.5527,73.24205535558106,-0.008634956258670456,-1.1845862466189487,2.926331658291457,0.6063273813115966,0.1814021378742902,0.7145856449089619,0.10905218499945474,3.258698069235276,15-scale_5_im_6_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_6_col.png,aluminium_foil
128.28735,73.41552444801779,0.003119303506929399,-1.1879269561499295,2.8285175879396984,0.6119939672067074,0.18063293055145307,0.7282633086334345,0.1103178712494484,3.2504656016777713,15-scale_5_im_7_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_7_col.png,aluminium_foil
128.682475,74.37636925041699,0.015909807572110878,-1.2073487654717874,2.932286432160804,0.5810655409246306,0.17533985800843752,0.720599116805844,0.11319216499943402,3.2278602302276083,15-scale_5_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_8_col.png,aluminium_foil
128.49755,73.12468765059788,-0.0012418721169074678,-1.1862819096353494,2.288894472361809,0.647480544338422,0.19060822328925164,0.776625386911701,0.11086703124944565,3.247347712298441,15-scale_5_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_5_im_9_col.png,aluminium_foil
128.15915,73.83578144285804,0.013435637084569184,-1.1893067839024423,3.2132412060301507,0.5563658397773384,0.16532868845234663,0.6916492872444368,0.11228227124943858,3.2362396577937305,15-scale_6_im_1_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_1_col.png,aluminium_foil
128.2014,73.0854304088031,0.0051636359213626006,-1.1832506788838915,3.3153768844221103,0.5949127427525299,0.1748600278224484,0.6718834467105776,0.11050440124944748,3.247729041096594,15-scale_6_im_2_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_2_col.png,aluminium_foil
128.62565,73.15040985584086,-0.0048916920308012014,-1.1806422941557357,2.3420100502512566,0.6420467075502252,0.19191417773280384,0.7741433932130888,0.11071798499944642,3.247569299403443,15-scale_6_im_3_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_3_col.png,aluminium_foil
128.3644,73.2975651890293,0.002216568997257164,-1.1811382442179286,2.999723618090452,0.6092799552980753,0.17961251709320863,0.7107692893955571,0.11261067124943694,3.234849533211656,15-scale_6_im_4_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_4_col.png,aluminium_foil
128.5179,73.19177877050127,-0.006971918606503783,-1.1866717208617292,3.068316582914573,0.6138682293084599,0.18078381826016293,0.6990557730906514,0.1120555287494397,3.238592116468226,15-scale_6_im_5_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_5_col.png,aluminium_foil
128.53505,73.3008575768217,-0.008296073292461967,-1.1849179514339978,2.7127386934673368,0.6204995342986179,0.1850981449448882,0.7345511131728064,0.1111589174994442,3.2447721358074357,15-scale_6_im_6_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_6_col.png,aluminium_foil
128.231375,73.3070773568922,0.0008098464004166096,-1.1854942892059113,3.457763819095477,0.5829157469504794,0.17187490745754616,0.6647365054729212,0.10932961499945333,3.2568716477178254,15-scale_6_im_7_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_7_col.png,aluminium_foil
128.3529,74.08669051584096,0.015656459167093677,-1.193542549378689,3.403115577889447,0.5366850126872592,0.1622950940278742,0.6736194281981487,0.11208158874943958,3.2372020222950604,15-scale_6_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_8_col.png,aluminium_foil
128.4445,73.1382203075109,-0.0018506906624762027,-1.1837565329754118,2.6498743718592968,0.6243311597119756,0.18420688014446765,0.741184134594264,0.11011218124944944,3.25165601526251,15-scale_6_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_6_im_9_col.png,aluminium_foil
128.16355,73.914075461968,0.012951722100967945,-1.1882514348924151,3.3886432160804016,0.5411572245475882,0.16228879921967143,0.6760023747950848,0.11088444999944555,3.2464734034265197,15-scale_7_im_1_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_1_col.png,aluminium_foil
128.14965,73.21870734230085,0.005529184839100066,-1.1844453946363664,3.5623366834170858,0.5833568482623464,0.1714329746323418,0.6543645969415307,0.1103177612494484,3.2494071472660133,15-scale_7_im_2_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_2_col.png,aluminium_foil
128.4968,73.32270684965196,0.0012425520792682418,-1.1810629130127084,2.4402763819095474,0.6355539803087837,0.18888551792780858,0.7613556721770991,0.10962740249945187,3.2547074500589654,15-scale_7_im_3_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_3_col.png,aluminium_foil
128.253825,73.2774204504319,0.0033950894156261568,-1.1845867187249763,3.6257286432160805,0.5715858101809033,0.1688477767931419,0.6504520385383419,0.11001136124944993,3.2512479555946987,15-scale_7_im_4_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_4_col.png,aluminium_foil
128.632525,73.02839028161839,-0.00553768719567653,-1.1836252297728693,3.850502512562814,0.5841194726229902,0.171809591794022,0.6266791877529204,0.10942571999945287,3.254681468189327,15-scale_7_im_5_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_5_col.png,aluminium_foil
128.347225,73.37440636761141,-0.00420602148064301,-1.187602941533814,3.0727638190954774,0.5987653765955865,0.1781397768083004,0.7013738053429411,0.10926080624945368,3.257437771436204,15-scale_7_im_6_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_6_col.png,aluminium_foil
128.123375,73.5258427602797,0.004683651466244917,-1.1873770863206239,3.5399748743718593,0.5648622297619933,0.16785371781428066,0.6592596654542577,0.10880444374945598,3.260057823812907,15-scale_7_im_7_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_7_col.png,aluminium_foil
128.35235,74.09731000162894,0.014098955698237837,-1.1934296349481983,3.5479899497487435,0.5234111048086219,0.1607983088260261,0.6614729466689344,0.11199724999944001,3.2368743305040364,15-scale_7_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_8_col.png,aluminium_foil
128.398075,73.23221122767204,-0.0017003216716519663,-1.1863771323751857,2.5122361809045226,0.6228658039494279,0.18434281513139703,0.7547363802664031,0.11160682124944195,3.242717177450754,15-scale_7_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_7_im_9_col.png,aluminium_foil
128.2108,73.975013439404,0.011042378775084832,-1.188597968518349,3.7991206030150755,0.5157113710290476,0.15676605582904563,0.6374123572079619,0.10986480374945067,3.253015139347574,15-scale_8_im_1_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_1_col.png,aluminium_foil
128.03425,73.58718894574992,0.008573506321096769,-1.1908098205825757,3.7265326633165836,0.5518714961624805,0.16415427797994392,0.6414377780819498,0.10872782249945637,3.260789069179273,15-scale_8_im_2_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_2_col.png,aluminium_foil
128.358475,73.4774602900398,0.0023372006677834976,-1.1831647021482818,2.672311557788945,0.6072275695463989,0.18130430943549944,0.741349098321444,0.10860478874945699,3.2618170649650944,15-scale_8_im_3_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_3_col.png,aluminium_foil
128.074225,73.46372176557199,0.004405249654972739,-1.1874662064110972,3.7821608040201014,0.5513931153873809,0.16380465531202515,0.6345742856002776,0.10851375874945741,3.2622953965678785,15-scale_8_im_4_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_4_col.png,aluminium_foil
128.359525,73.26364389500685,-0.0038373371344624383,-1.185271405824192,4.116356783919597,0.5600200944185278,0.16524945503490654,0.5995190160018533,0.10928366124945357,3.25570974409766,15-scale_8_im_5_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_5_col.png,aluminium_foil
128.28805,73.39976789607375,-0.0023256808830272122,-1.1851791201413475,3.327663316582915,0.5788946183159899,0.17185376251044884,0.678079678926722,0.1085013187494575,3.2627299940567047,15-scale_8_im_6_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_6_col.png,aluminium_foil
128.14385,73.55046605683405,0.006097685080699329,-1.1876698853959204,3.9148492462311557,0.5346798026453657,0.16067237760872666,0.6222310096244404,0.10801108249945994,3.2663868855749305,15-scale_8_im_7_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_7_col.png,aluminium_foil
128.2603,74.00787791789466,0.014295301403531082,-1.1884793066516504,4.255050251256282,0.4911312997050804,0.15217418668703728,0.5954564974274867,0.11026103624944869,3.250582759965429,15-scale_8_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_8_col.png,aluminium_foil
128.28065,73.3270965303925,0.0006837698404353545,-1.1857739707852564,3.2237688442211057,0.5785081244549763,0.1716891247698975,0.6877705942859897,0.10881146624945594,3.2605470954860185,15-scale_8_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_8_im_9_col.png,aluminium_foil
128.25095,74.02852270643729,0.012794682333607754,-1.189085457104242,4.054874371859297,0.4980001882962568,0.15367202464767019,0.6128681558910588,0.10898873124945505,3.2606652573600163,15-scale_9_im_1_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_1_col.png,aluminium_foil
127.996525,73.68743999437336,0.007717872162789708,-1.189816495045081,4.0873115577889445,0.5257947556665559,0.15870620666450802,0.6082671711051498,0.10834617249945827,3.2635352888417346,15-scale_9_im_2_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_2_col.png,aluminium_foil
128.33045,73.40842119809894,0.003636370108101062,-1.1829852584529688,3.0971105527638194,0.5814819226989785,0.17424147769164486,0.702595430953083,0.10814293374945927,3.26535052963298,15-scale_9_im_3_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_3_col.png,aluminium_foil
128.1436,73.56381365209393,0.005965676526643789,-1.187876366852943,4.096231155778894,0.5272545603153348,0.15864725706082952,0.6067458364495726,0.10850346999945748,3.262520264727418,15-scale_9_im_4_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_4_col.png,aluminium_foil
128.30425,73.34080979875733,-0.0013386358673865102,-1.1853010228825478,4.394221105527638,0.5379011401633335,0.16018270652511263,0.577735028399637,0.1080985674994595,3.2646026140109083,15-scale_9_im_5_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_5_col.png,aluminium_foil
128.245025,73.43821306206583,0.0011299555844330857,-1.1855623172706762,3.505427135678392,0.5686469741393774,0.1690822887178659,0.6600753040135614,0.10825522249945874,3.2645997489789447,15-scale_9_im_6_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_6_col.png,aluminium_foil
128.180775,73.75410493931423,0.007589840439090497,-1.186364120704638,4.253869346733668,0.5035651199620458,0.15368145548620885,0.5915473365852596,0.10796367124946019,3.2675611139718246,15-scale_9_im_7_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_7_col.png,aluminium_foil
128.3585,74.1737030742702,0.015071828530358565,-1.190772689241971,4.55673366834171,0.4744953557072388,0.15011070550925795,0.5670097169168151,0.11030789624944845,3.2523252030855967,15-scale_9_im_8_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_8_col.png,aluminium_foil
128.216775,73.37792333937624,-0.0003593143532433514,-1.187281353600759,3.7480653266331663,0.543976316399166,0.16398921593463084,0.6395396486773463,0.10795914499946022,3.2665532684334897,15-scale_9_im_9_col.png,./Clustering_PRJ/aluminium_foil\train\15-scale_9_im_9_col.png,aluminium_foil
129.2392,74.00179040644896,-0.02121288951979004,-1.210020551167715,0.4802763819095477,0.8105966597694354,0.2505076201704058,0.9552493105678247,0.17411665374912944,2.867425088241516,48-scale_1_im_1_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_1_col.png,brown_bread
129.1687,73.88422626183481,-0.023464145284797056,-1.2057017160593535,0.6210552763819095,0.7779069783305669,0.23708435005432305,0.9405643170489113,0.17093770249914533,2.880992083898472,48-scale_1_im_2_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_2_col.png,brown_bread
128.331725,73.65837992736722,-0.006987497958183549,-1.2000319212770694,0.3691708542713568,0.8385934082175585,0.2592183523364532,0.9647413640468665,0.17034719999914827,2.8967094474052923,48-scale_1_im_3_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_3_col.png,brown_bread
128.870025,73.8536094683217,-0.0153672430238245,-1.2062905844780676,1.2908542713567839,0.7030309006202593,0.2098205567712248,0.8762925751773609,0.1181212599994094,3.1990853185414667,48-scale_1_im_4_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_4_col.png,brown_bread
128.465025,73.61413435441169,-0.011318288206777142,-1.2001385155835511,1.6127135678391955,0.6693434162373564,0.19865167903543215,0.8455355663053652,0.1169610824994152,3.207121322847059,48-scale_1_im_5_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_5_col.png,brown_bread
128.2779,73.48814544938524,-0.003863153558343937,-1.19824765443049,1.054070351758794,0.7304780197920014,0.21681012548859646,0.8988892071207631,0.11830493374940848,3.199062731199626,48-scale_1_im_6_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_6_col.png,brown_bread
129.0288,74.06063036836778,-0.018728240553799756,-1.2119389750148055,0.3928391959798995,0.831629470883831,0.25798521234489724,0.9628117710070071,0.18420511499907896,2.816229819280811,48-scale_1_im_7_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_7_col.png,brown_bread
129.539575,74.16960889622767,-0.029921555723744945,-1.213825677644496,0.560678391959799,0.7902604993292253,0.24284540581713032,0.9467583315615672,0.16140860749919295,2.934086550203214,48-scale_1_im_8_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_8_col.png,brown_bread
128.29315,73.60369598788841,-0.004467261407964131,-1.1994319894416292,0.31223618090452265,0.8570843925509903,0.26676608993408196,0.9699397880857078,0.1686662599991567,2.9111639660310833,48-scale_1_im_9_col.png,./Clustering_PRJ/brown_bread\train\48-scale_1_im_9_col.png,brown_bread
128.980125,73.93790083566327,-0.017574645206194204,-1.2061689608365924,1.2072361809045227,0.7080802663187529,0.21290689405043625,0.885270825815285,0.1185613687494072,3.1967127289219883,48-scale_2_im_1_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_1_col.png,brown_bread
129.095175,73.82864665371685,-0.022032575583092222,-1.2058526919381791,1.6298743718592967,0.6637499697951663,0.19929174279177045,0.8449935868754184,0.11584306249942078,3.212976573548151,48-scale_2_im_2_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_2_col.png,brown_bread
128.299525,73.60148816277001,-0.005858593145452703,-1.2008785561952182,0.8740954773869347,0.752918802585755,0.2259668327594465,0.9161154653688255,0.12182263499939087,3.1781845722795845,48-scale_2_im_3_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_3_col.png,brown_bread
128.88635,73.82785134132985,-0.016582967033136675,-1.204208864132888,1.6146733668341708,0.6672504535641397,0.19960338410631537,0.846025931707293,0.11340108624943297,3.22952982305367,48-scale_2_im_4_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_4_col.png,brown_bread
128.629125,73.52749435914687,-0.01035404213535547,-1.1994037708181404,1.448291457286432,0.6861368231643727,0.203692498043616,0.8603391397423182,0.12001708874939991,3.187532820817188,48-scale_2_im_5_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_5_col.png,brown_bread
128.324675,73.50843326547216,-0.00551364066178583,-1.1967057326673345,1.0540954773869347,0.7300626101646794,0.21693918539848805,0.8985686506866729,0.11713305249941433,3.206499711645555,48-scale_2_im_6_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_6_col.png,brown_bread
128.92315,73.97003003972284,-0.017332748970415545,-1.208041782765313,1.268542713567839,0.7014860035778747,0.21176049697855362,0.8793400469990127,0.11825209874940872,3.1984020609350776,48-scale_2_im_7_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_7_col.png,brown_bread
129.470175,73.94654089590246,-0.02928241034750437,-1.2058397665118448,1.8386683417085428,0.642845084969915,0.19448760863712122,0.8252030423336604,0.11224844874943875,3.2367612597597804,48-scale_2_im_8_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_8_col.png,brown_bread
128.226225,73.61005975577913,-0.00454345942129154,-1.199787979787568,0.8508793969849247,0.7576078815872196,0.22827346130692022,0.9186898979360244,0.11959116249940205,3.1906263599742557,48-scale_2_im_9_col.png,./Clustering_PRJ/brown_bread\train\48-scale_2_im_9_col.png,brown_bread
