image_name,class,glcm_homogeneity,skewness,kurtosis,std,lbp_entropy_r1
15-scale_4_im_9_col.png,aluminium_foil,0.66246185919201,-0.0014724971910964,-1.1812894944922407,72.91063293428127,3.239486545174104
15-scale_5_im_1_col.png,aluminium_foil,0.5834359639705191,0.0130241241755343,-1.194433163792646,73.92249674114352,3.2296752557439565
15-scale_5_im_2_col.png,aluminium_foil,0.6178011792483267,0.0050673381020546,-1.1882316620704645,73.31866077438949,3.243841804335935
15-scale_5_im_3_col.png,aluminium_foil,0.6501049906497143,0.0003371314921096,-1.180783524103094,73.32320959314315,3.252228201348523
15-scale_5_im_4_col.png,aluminium_foil,0.6077830364369234,0.0003879070779378,-1.1805366543001032,73.29223007539322,3.2493493960226827
15-scale_5_im_5_col.png,aluminium_foil,0.6126329058770679,-0.0055784645469394,-1.189682924737253,73.26782417285486,3.2489518264502677
15-scale_5_im_6_col.png,aluminium_foil,0.6063273813115966,-0.0086349562586704,-1.1845862466189487,73.24205535558106,3.258698069235276
15-scale_5_im_7_col.png,aluminium_foil,0.6119939672067074,0.0031193035069293,-1.1879269561499295,73.41552444801779,3.2504656016777718
15-scale_5_im_8_col.png,aluminium_foil,0.5810655409246306,0.0159098075721108,-1.2073487654717874,74.37636925041699,3.2278602302276083
15-scale_5_im_9_col.png,aluminium_foil,0.647480544338422,-0.0012418721169074,-1.1862819096353494,73.12468765059788,3.247347712298441
15-scale_6_im_1_col.png,aluminium_foil,0.5563658397773384,0.0134356370845691,-1.1893067839024425,73.83578144285804,3.2362396577937305
15-scale_6_im_2_col.png,aluminium_foil,0.5949127427525299,0.0051636359213626,-1.1832506788838917,73.0854304088031,3.247729041096594
15-scale_6_im_3_col.png,aluminium_foil,0.6420467075502252,-0.0048916920308012,-1.1806422941557355,73.15040985584086,3.247569299403443
15-scale_6_im_4_col.png,aluminium_foil,0.6092799552980753,0.0022165689972571,-1.1811382442179286,73.2975651890293,3.234849533211656
15-scale_6_im_5_col.png,aluminium_foil,0.6138682293084599,-0.0069719186065037,-1.1866717208617292,73.19177877050127,3.238592116468226
15-scale_6_im_6_col.png,aluminium_foil,0.6204995342986179,-0.0082960732924619,-1.1849179514339978,73.3008575768217,3.244772135807436
15-scale_6_im_7_col.png,aluminium_foil,0.5829157469504794,0.0008098464004166,-1.1854942892059113,73.3070773568922,3.256871647717825
15-scale_6_im_8_col.png,aluminium_foil,0.5366850126872592,0.0156564591670936,-1.193542549378689,74.08669051584096,3.2372020222950604
15-scale_6_im_9_col.png,aluminium_foil,0.6243311597119756,-0.0018506906624762,-1.1837565329754118,73.1382203075109,3.25165601526251
15-scale_7_im_1_col.png,aluminium_foil,0.5411572245475882,0.0129517221009679,-1.1882514348924151,73.914075461968,3.24647340342652
15-scale_7_im_2_col.png,aluminium_foil,0.5833568482623464,0.0055291848391,-1.1844453946363664,73.21870734230085,3.2494071472660133
15-scale_7_im_3_col.png,aluminium_foil,0.6355539803087837,0.0012425520792682,-1.1810629130127084,73.32270684965196,3.254707450058965
15-scale_7_im_4_col.png,aluminium_foil,0.5715858101809033,0.0033950894156261,-1.1845867187249763,73.2774204504319,3.2512479555946987
15-scale_7_im_5_col.png,aluminium_foil,0.5841194726229902,-0.0055376871956765,-1.183625229772869,73.02839028161839,3.254681468189327
15-scale_7_im_6_col.png,aluminium_foil,0.5987653765955865,-0.004206021480643,-1.187602941533814,73.37440636761141,3.257437771436204
15-scale_7_im_7_col.png,aluminium_foil,0.5648622297619933,0.0046836514662449,-1.187377086320624,73.5258427602797,3.260057823812907
15-scale_7_im_8_col.png,aluminium_foil,0.5234111048086219,0.0140989556982378,-1.1934296349481983,74.09731000162894,3.2368743305040364
15-scale_7_im_9_col.png,aluminium_foil,0.6228658039494279,-0.0017003216716519,-1.1863771323751855,73.23221122767204,3.242717177450754
15-scale_8_im_1_col.png,aluminium_foil,0.5157113710290476,0.0110423787750848,-1.188597968518349,73.975013439404,3.253015139347574
15-scale_8_im_2_col.png,aluminium_foil,0.5518714961624805,0.0085735063210967,-1.1908098205825757,73.58718894574992,3.260789069179273
15-scale_8_im_3_col.png,aluminium_foil,0.6072275695463989,0.0023372006677834,-1.1831647021482818,73.4774602900398,3.2618170649650944
15-scale_8_im_4_col.png,aluminium_foil,0.5513931153873809,0.0044052496549727,-1.1874662064110972,73.46372176557199,3.2622953965678785
15-scale_8_im_5_col.png,aluminium_foil,0.5600200944185278,-0.0038373371344624,-1.185271405824192,73.26364389500685,3.25570974409766
15-scale_8_im_6_col.png,aluminium_foil,0.5788946183159899,-0.0023256808830272,-1.1851791201413475,73.39976789607375,3.2627299940567047
15-scale_8_im_7_col.png,aluminium_foil,0.5346798026453657,0.0060976850806993,-1.1876698853959204,73.55046605683405,3.2663868855749305
15-scale_8_im_8_col.png,aluminium_foil,0.4911312997050804,0.014295301403531,-1.1884793066516504,74.00787791789466,3.250582759965429
15-scale_8_im_9_col.png,aluminium_foil,0.5785081244549763,0.0006837698404353,-1.1857739707852564,73.3270965303925,3.2605470954860185
15-scale_9_im_1_col.png,aluminium_foil,0.4980001882962568,0.0127946823336077,-1.189085457104242,74.02852270643729,3.2606652573600163
15-scale_9_im_2_col.png,aluminium_foil,0.5257947556665559,0.0077178721627897,-1.189816495045081,73.68743999437336,3.2635352888417346
15-scale_9_im_3_col.png,aluminium_foil,0.5814819226989785,0.003636370108101,-1.1829852584529688,73.40842119809894,3.26535052963298
15-scale_9_im_4_col.png,aluminium_foil,0.5272545603153348,0.0059656765266437,-1.187876366852943,73.56381365209393,3.262520264727418
15-scale_9_im_5_col.png,aluminium_foil,0.5379011401633335,-0.0013386358673865,-1.1853010228825478,73.34080979875733,3.2646026140109083
15-scale_9_im_6_col.png,aluminium_foil,0.5686469741393774,0.001129955584433,-1.1855623172706762,73.43821306206583,3.2645997489789447
15-scale_9_im_7_col.png,aluminium_foil,0.5035651199620458,0.0075898404390904,-1.186364120704638,73.75410493931423,3.2675611139718246
15-scale_9_im_8_col.png,aluminium_foil,0.4744953557072388,0.0150718285303585,-1.190772689241971,74.1737030742702,3.2523252030855967
15-scale_9_im_9_col.png,aluminium_foil,0.543976316399166,-0.0003593143532433,-1.187281353600759,73.37792333937624,3.2665532684334897
48-scale_1_im_1_col.png,brown_bread,0.8105966597694354,-0.02121288951979,-1.210020551167715,74.00179040644896,2.867425088241516
48-scale_1_im_2_col.png,brown_bread,0.7779069783305669,-0.023464145284797,-1.2057017160593535,73.88422626183481,2.880992083898472
48-scale_1_im_3_col.png,brown_bread,0.8385934082175585,-0.0069874979581835,-1.2000319212770694,73.65837992736722,2.8967094474052923
48-scale_1_im_4_col.png,brown_bread,0.7030309006202593,-0.0153672430238245,-1.2062905844780676,73.8536094683217,3.1990853185414667
48-scale_1_im_5_col.png,brown_bread,0.6693434162373564,-0.0113182882067771,-1.2001385155835511,73.61413435441169,3.207121322847059
48-scale_1_im_6_col.png,brown_bread,0.7304780197920014,-0.0038631535583439,-1.19824765443049,73.48814544938524,3.199062731199626
48-scale_1_im_7_col.png,brown_bread,0.831629470883831,-0.0187282405537997,-1.2119389750148055,74.06063036836778,2.816229819280811
48-scale_1_im_8_col.png,brown_bread,0.7902604993292253,-0.0299215557237449,-1.213825677644496,74.16960889622767,2.934086550203214
48-scale_1_im_9_col.png,brown_bread,0.8570843925509903,-0.0044672614079641,-1.1994319894416292,73.60369598788841,2.9111639660310837
48-scale_2_im_1_col.png,brown_bread,0.7080802663187529,-0.0175746452061942,-1.2061689608365924,73.93790083566327,3.1967127289219883
48-scale_2_im_2_col.png,brown_bread,0.6637499697951663,-0.0220325755830922,-1.2058526919381791,73.82864665371685,3.212976573548151
48-scale_2_im_3_col.png,brown_bread,0.752918802585755,-0.0058585931454527,-1.2008785561952182,73.60148816277001,3.1781845722795845
48-scale_2_im_4_col.png,brown_bread,0.6672504535641397,-0.0165829670331366,-1.204208864132888,73.82785134132985,3.22952982305367
48-scale_2_im_5_col.png,brown_bread,0.6861368231643727,-0.0103540421353554,-1.1994037708181404,73.52749435914687,3.187532820817188
48-scale_2_im_6_col.png,brown_bread,0.7300626101646794,-0.0055136406617858,-1.1967057326673345,73.50843326547216,3.206499711645555
48-scale_2_im_7_col.png,brown_bread,0.7014860035778747,-0.0173327489704155,-1.208041782765313,73.97003003972284,3.1984020609350776
48-scale_2_im_8_col.png,brown_bread,0.642845084969915,-0.0292824103475043,-1.2058397665118448,73.94654089590246,3.2367612597597804
48-scale_2_im_9_col.png,brown_bread,0.7576078815872196,-0.0045434594212915,-1.199787979787568,73.61005975577913,3.190626359974256
48-scale_3_im_1_col.png,brown_bread,0.6497003891292097,-0.0236624775387881,-1.2066767514439174,73.92478967151344,3.2578212631203534
48-scale_3_im_3_col.png,brown_bread,0.717577973148118,-0.0053394606165678,-1.1981142959027953,73.52654494880998,3.235044351152637
48-scale_3_im_4_col.png,brown_bread,0.6275696937051651,-0.0212576002613432,-1.202461098461212,73.821787620386,3.260387974432068
48-scale_3_im_5_col.png,brown_bread,0.6373241236142803,-0.0107362610288392,-1.199128283194923,73.561694823308,3.237116050177351
48-scale_3_im_6_col.png,brown_bread,0.692176077771762,-0.0061110522944315,-1.1986317231232266,73.50345756928718,3.236046107112977
48-scale_3_im_7_col.png,brown_bread,0.6518980800418873,-0.0174031631354934,-1.2061847722168872,73.87601075097045,3.246880912861842
48-scale_3_im_8_col.png,brown_bread,0.5936757848801301,-0.0307493406076682,-1.2089183002872848,73.96839985669556,3.2714479181486067
48-scale_3_im_9_col.png,brown_bread,0.7118069759338456,-0.0055915207239148,-1.1993534811927833,73.51818313478645,3.219268927012977
48-scale_4_im_1_col.png,brown_bread,0.6282313395889809,-0.0237657025628465,-1.209245446704716,73.93864398945927,3.2635993865639072
48-scale_4_im_2_col.png,brown_bread,0.5910225465716745,-0.0237112959677104,-1.208052565629115,73.91035814068536,3.2629881096527256
48-scale_4_im_3_col.png,brown_bread,0.69988544213055,-0.0044515143936686,-1.1980718049808827,73.43644413879255,3.230220151516579
48-scale_4_im_4_col.png,brown_bread,0.6146579443014264,-0.022242268626227,-1.2057671937902508,73.85283106164161,3.259080415619118
48-scale_4_im_5_col.png,brown_bread,0.6042743008180196,-0.0116169163271781,-1.1998622731382518,73.64254385509354,3.2382089185225893
48-scale_4_im_6_col.png,brown_bread,0.6825154354996211,-0.0027135212308719,-1.1975680449521835,73.45716274428247,3.2309667363191763
48-scale_4_im_7_col.png,brown_bread,0.6151831750780317,-0.0222917658988236,-1.206760615896312,73.93354540719321,3.259472246327126
48-scale_4_im_8_col.png,brown_bread,0.5690554079557627,-0.032135779477982,-1.207832036129689,74.0142646487655,3.2717143560816324
48-scale_4_im_9_col.png,brown_bread,0.6768340575323726,-0.005607574959821,-1.1983824404516232,73.48050892576887,3.2269167007289083
48-scale_5_im_1_col.png,brown_bread,0.6006527440307813,-0.026526188619569,-1.2075637415961964,73.97068748571964,3.267563079632023
48-scale_5_im_2_col.png,brown_bread,0.5614923044966793,-0.0218741329953368,-1.206788623139892,73.86809827496576,3.267675737212122
48-scale_5_im_3_col.png,brown_bread,0.6726763516125325,-0.0058857839341907,-1.1973250871977603,73.47027120788381,3.224762946360748
48-scale_5_im_4_col.png,brown_bread,0.5982846651012185,-0.0233106986209563,-1.2080533272146448,73.94246650281133,3.26342102225757
48-scale_5_im_5_col.png,brown_bread,0.5801765899941188,-0.0113416128761585,-1.201552394064196,73.65094324148198,3.2457713267058708
48-scale_5_im_6_col.png,brown_bread,0.6676002458790222,-0.0048688832603373,-1.1964919407855623,73.40513262230033,3.215571424560616
48-scale_5_im_7_col.png,brown_bread,0.5954815580286168,-0.0224635203076125,-1.2076310227400104,73.92332630154284,3.268718237379454
48-scale_5_im_8_col.png,brown_bread,0.5543345667434643,-0.0304775567289971,-1.21071404973729,74.02480361101524,3.275782972344942
48-scale_5_im_9_col.png,brown_bread,0.6584304100913028,-0.0057278137088976,-1.1967103000120616,73.44895770363253,3.2304944039708907
48-scale_6_im_1_col.png,brown_bread,0.5731537299407534,-0.0283364147199686,-1.2065701304919454,73.93932151708809,3.274251701384582
48-scale_6_im_3_col.png,brown_bread,0.6446799529404748,-0.0055715526186918,-1.1962221065995875,73.40343750841534,3.223165759687906
48-scale_6_im_4_col.png,brown_bread,0.5619192243496975,-0.0248819522236074,-1.2057997951446295,73.87261615823262,3.2789297048555066
48-scale_6_im_5_col.png,brown_bread,0.5634660986467039,-0.0093941139800008,-1.1979585689016423,73.49383814192319,3.2455382499676477
48-scale_6_im_6_col.png,brown_bread,0.6271925471318924,-0.0063384771602178,-1.1986819040526566,73.47281484243385,3.222398773354002
48-scale_6_im_7_col.png,brown_bread,0.5704627387019516,-0.0247536588970173,-1.209743614865861,73.97416346613547,3.277224791489166
48-scale_6_im_8_col.png,brown_bread,0.5306582926724721,-0.0302575385935111,-1.2076323931787547,73.9595428848899,3.2755687851182835
48-scale_6_im_9_col.png,brown_bread,0.6289146958660023,-0.0069444355803662,-1.1971192548997829,73.41007233977416,3.219302838594688
48-scale_7_im_1_col.png,brown_bread,0.5774305216989389,-0.0236335002198941,-1.2081288070181797,73.98215577838369,3.270578603931449
48-scale_7_im_2_col.png,brown_bread,0.519454965958844,-0.021518339886912,-1.2052533334551216,73.84806425496606,3.273592453140585
48-scale_7_im_3_col.png,brown_bread,0.6245574860073679,-0.0048175766937433,-1.199374412628922,73.4854577417973,3.233844303794068
48-scale_7_im_4_col.png,brown_bread,0.5519038643548868,-0.0214262179827521,-1.205584001812391,73.94370953808311,3.2743690750168306
48-scale_7_im_5_col.png,brown_bread,0.5224351895965329,-0.0154639522427851,-1.1980379629387314,73.58666174774274,3.2584498280142853
48-scale_7_im_7_col.png,brown_bread,0.5564105587566943,-0.0256791140320006,-1.2065087924383613,73.99197319653673,3.2795706964469007
48-scale_7_im_8_col.png,brown_bread,0.518292046051905,-0.0360418116262703,-1.2087435914881357,74.04466089008316,3.2832768382291286
48-scale_7_im_9_col.png,brown_bread,0.5928221968452494,-0.0064201236161194,-1.199157597307759,73.52133879491136,3.249559556986527
48-scale_8_im_1_col.png,brown_bread,0.5358560733487203,-0.0255676974746665,-1.2050264389449796,73.9941613410472,3.2849088880260098
48-scale_8_im_2_col.png,brown_bread,0.4911128761503301,-0.0226237008709478,-1.2065069307685965,73.87333904006742,3.2834670402069697
48-scale_8_im_3_col.png,brown_bread,0.5870445098014926,-0.0082766161302194,-1.2008731729606936,73.58843489426361,3.2559012007240664
48-scale_8_im_4_col.png,brown_bread,0.5343265265029971,-0.0225815989163202,-1.204512459864133,73.87516786565537,3.284094417887687
48-scale_8_im_5_col.png,brown_bread,0.4880020488807907,-0.0152926816911459,-1.20002644233153,73.59573331390928,3.279576950176346
48-scale_8_im_6_col.png,brown_bread,0.5707449606469215,-0.0068426226459267,-1.1977599008239028,73.58863605906495,3.2644053873007874
48-scale_8_im_7_col.png,brown_bread,0.5414723642252801,-0.0286110675231582,-1.204555025256352,73.89099267445994,3.284010381866191
48-scale_8_im_8_col.png,brown_bread,0.4859065596675503,-0.0344074506866121,-1.2109641326675036,74.09865376048162,3.2884976743430028
48-scale_8_im_9_col.png,brown_bread,0.5761525200617842,-0.0074073305683349,-1.1992587640287775,73.58751143884419,3.2645243368168857
48-scale_9_im_1_col.png,brown_bread,0.5308608078752363,-0.02550476826181,-1.2072947010868564,74.00621340125635,3.2835784000554216
48-scale_9_im_2_col.png,brown_bread,0.4690028552019502,-0.0217339495334775,-1.2062171371085308,73.93182820249942,3.288094167908556
48-scale_9_im_3_col.png,brown_bread,0.5638923525876163,-0.00791457820813,-1.199572901664404,73.6091398320955,3.2687875408373364
48-scale_9_im_4_col.png,brown_bread,0.5520760750643814,-0.0241378719864019,-1.2059109501096366,73.94247642530496,3.27419865305577
48-scale_9_im_5_col.png,brown_bread,0.4850754897412651,-0.0149371461813441,-1.2021394762926945,73.66495843910597,3.2788802507332915
48-scale_9_im_6_col.png,brown_bread,0.5686889828668533,-0.007262625556678,-1.2002670609775892,73.59007809963391,3.255786378521228
48-scale_9_im_7_col.png,brown_bread,0.530873201031572,-0.02270736101444,-1.2046482913427277,73.89461565907425,3.285771917972962
48-scale_9_im_8_col.png,brown_bread,0.4845856051901803,-0.0341091678916499,-1.2096086121366256,74.05012661654325,3.2866955616006144
48-scale_9_im_9_col.png,brown_bread,0.5574066484493186,-0.0087967419871638,-1.1971748738290016,73.54947656820654,3.2718245847719656
42-scale_1_im_1_col.png,corduroy,0.7985527638190955,-0.0268041827762653,-1.2092506276035104,73.72196801187808,2.8928412140610265
42-scale_1_im_2_col.png,corduroy,0.7988115577889447,-0.0225239303566336,-1.2189421329480417,74.10687270420674,2.797472831878566
42-scale_1_im_3_col.png,corduroy,0.765832101684895,-0.014411413909041,-1.196113024577276,73.45585786408988,2.854796671391872
42-scale_1_im_4_col.png,corduroy,0.6396000695663717,-0.0236070218858567,-1.210328012028637,73.99311603865169,3.08393481318042
42-scale_1_im_5_col.png,corduroy,0.6249527050072424,-0.01834760696462,-1.2121010214651635,74.0042848005438,3.061371841453702
42-scale_1_im_6_col.png,corduroy,0.5840638257325517,-0.0127628778359822,-1.1989190262043226,73.57102244749203,3.1394543192342077
42-scale_1_im_7_col.png,corduroy,0.7938894472361809,-0.0172539612149393,-1.211933369219102,73.85515745821344,2.8126856980929933
42-scale_1_im_8_col.png,corduroy,0.7940201005025125,-0.0115960790784398,-1.2196034192544063,74.14242787429055,2.8032039372904216
42-scale_1_im_9_col.png,corduroy,0.7647049955660656,-0.0138603090467094,-1.2018965374449728,73.54440771663063,2.789205342459754
42-scale_2_im_1_col.png,corduroy,0.6642700650126012,-0.0322812978868393,-1.2052713268737854,73.7764565820247,3.1626303599080328
42-scale_2_im_2_col.png,corduroy,0.6732698075186989,-0.0288913103349459,-1.2148663529696204,73.96468935857163,3.130444187002341
42-scale_2_im_3_col.png,corduroy,0.6125308886366527,-0.0117979623804727,-1.1978825955974128,73.5100276426242,3.134204577097563
42-scale_2_im_4_col.png,corduroy,0.6094590930069206,-0.01778741108529,-1.204009636447315,73.73164075603839,3.2458304589050933
42-scale_2_im_5_col.png,corduroy,0.6047986291983336,-0.0161573195458913,-1.2053805580553272,73.85378306389846,3.2145624803757835
42-scale_2_im_7_col.png,corduroy,0.6881836699702499,-0.0160664689688443,-1.2085552893338278,73.80555908541037,3.1390569362887533
42-scale_2_im_8_col.png,corduroy,0.691406368088455,-0.0202916742230513,-1.2216525107552023,74.0983266317086,3.107820462686558
42-scale_2_im_9_col.png,corduroy,0.6199896348564394,-0.0105246399503309,-1.1999699062831577,73.55470128956749,3.1245330743750337
42-scale_3_im_1_col.png,corduroy,0.5446872979302775,-0.0351483731764708,-1.1974511480194443,73.59168866860918,3.283368805883942
42-scale_3_im_2_col.png,corduroy,0.5764131456475234,-0.0273683342353953,-1.2137911970968105,73.9329541495156,3.2590464819783267
42-scale_3_im_3_col.png,corduroy,0.510760817908793,-0.0122419300865284,-1.1972209337962172,73.55652458184794,3.281933552373131
42-scale_3_im_4_col.png,corduroy,0.5549939882855639,-0.0216250537960931,-1.20150785335498,73.70931431982919,3.276520080012338
42-scale_3_im_5_col.png,corduroy,0.5616875497703757,-0.0183361775617962,-1.2055620734945147,73.83584179725995,3.228492798046928
42-scale_3_im_6_col.png,corduroy,0.4968080451173564,-0.0111408847818182,-1.1980259823604746,73.52902770319692,3.2845428885480024
42-scale_3_im_7_col.png,corduroy,0.6141879135803758,-0.020675524797568,-1.2045554542444952,73.70761477552709,3.2406186945448257
42-scale_3_im_8_col.png,corduroy,0.6227497952032388,-0.0162701197924128,-1.2140763740405858,73.90456428722366,3.2307624518120424
42-scale_4_im_1_col.png,corduroy,0.5345547722100781,-0.0367803987815181,-1.1976972620466064,73.50855904204285,3.281332075023063
42-scale_4_im_2_col.png,corduroy,0.5487816063932233,-0.0337577145426402,-1.2100234948550557,73.92947625399492,3.261043277003016
42-scale_4_im_3_col.png,corduroy,0.4994466306707809,-0.0131006285443497,-1.1959837672510043,73.50603782254473,3.287642530181994
42-scale_4_im_4_col.png,corduroy,0.531597379093093,-0.0275564099830984,-1.2038536548749816,73.68332218182077,3.2779689096105478
42-scale_4_im_6_col.png,corduroy,0.4865928895424904,-0.0103192556216751,-1.1968822594826796,73.5096076318897,3.2850991147193747
42-scale_4_im_7_col.png,corduroy,0.5993839295536016,-0.0187693865579485,-1.2072904494617458,73.74654722975171,3.247620542148215
42-scale_4_im_8_col.png,corduroy,0.6117585426828407,-0.0184887228766525,-1.208701460393229,73.73449147025765,3.2233744132379987
42-scale_4_im_9_col.png,corduroy,0.5165996048482598,-0.0093328267348252,-1.1990377340251115,73.57444364111342,3.2719064082285314
42-scale_5_im_1_col.png,corduroy,0.5287751160719827,-0.033166555928698,-1.199221343296771,73.60617250142816,3.277449966261237
42-scale_5_im_2_col.png,corduroy,0.5375135530901419,-0.0292176092469591,-1.215362344878666,74.0196805099664,3.2402192005920707
42-scale_5_im_3_col.png,corduroy,0.4873536203089558,-0.0116439996740928,-1.1975989900401915,73.51091351423611,3.2921789563343165
42-scale_5_im_4_col.png,corduroy,0.5116618403255117,-0.0259591903530042,-1.2010588510216502,73.67107767903222,3.2615841427229397
42-scale_5_im_5_col.png,corduroy,0.5092481640807682,-0.02104152863195,-1.21035598207035,73.91497852275529,3.2112775485443086
42-scale_5_im_6_col.png,corduroy,0.474403863699075,-0.0111353769412379,-1.1980976068447986,73.55440152012913,3.286352923194551
42-scale_5_im_7_col.png,corduroy,0.5672592283909458,-0.0191001840909939,-1.2072033857448847,73.8202307525476,3.237371812611032
42-scale_5_im_8_col.png,corduroy,0.5741243231566909,-0.0173156793363262,-1.2101814396544848,73.87285148895617,3.1980951296194893
42-scale_5_im_9_col.png,corduroy,0.4980389810738909,-0.0092157413333848,-1.200981573147312,73.5528884195541,3.2731795311256606
42-scale_6_im_1_col.png,corduroy,0.5167230268992019,-0.036217684255672,-1.1990054272837332,73.59298790040648,3.2695159169177783
42-scale_6_im_2_col.png,corduroy,0.5127048814452598,-0.0325516316125824,-1.2116000486530336,73.92950057990636,3.2422343554832973
42-scale_6_im_3_col.png,corduroy,0.4810259304963117,-0.0128543760520816,-1.1963840309552642,73.51949019674987,3.2915846734768754
42-scale_6_im_4_col.png,corduroy,0.485872689176591,-0.0305346820967999,-1.2000253300633883,73.58983682486326,3.243520538558052
42-scale_6_im_5_col.png,corduroy,0.480688380387937,-0.0222299893165976,-1.2106513229582676,73.89559011889258,3.2050071923695893
42-scale_6_im_6_col.png,corduroy,0.4620508689958291,-0.0117853680369837,-1.1978834183791234,73.55281674837052,3.2887798636207384
42-scale_6_im_7_col.png,corduroy,0.5281444702416325,-0.021207422907338,-1.2115951265244316,73.90574985202437,3.218186716617991
42-scale_6_im_8_col.png,corduroy,0.5361932159267659,-0.0196716728150845,-1.2130055019808663,73.93226431969671,3.180511803989448
42-scale_6_im_9_col.png,corduroy,0.4736226735364483,-0.0105404074536771,-1.2000990442558213,73.5926923898698,3.280800016980021
42-scale_7_im_1_col.png,corduroy,0.4994982470749245,-0.0385563751208096,-1.1973894728110333,73.52857131671675,3.2471501361575807
42-scale_7_im_2_col.png,corduroy,0.4802438612900629,-0.0277733381554081,-1.2168272757632896,74.0511513681548,3.211131155108319
42-scale_7_im_3_col.png,corduroy,0.4623569991943329,-0.0138879840409586,-1.199248441056953,73.52242566009622,3.288762718671229
